READ,ACCEPTFRND,77,0,114,1385435909627840000,1385435909629748000,100
READ,ACCEPTFRND,78,0,378,1385435909629779000,1385435909643462000,100
READ,ACCEPTFRND,79,0,604,1385435909643522000,1385435909654077000,100
READ,ACCEPTFRND,80,0,731,1385435909654122000,1385435909669711000,100
READ,ACCEPTFRND,81,0,10,1385435909669772000,1385435909672930000,100
READ,ACCEPTFRND,82,0,795,1385435909672980000,1385435909688040000,100
READ,ACCEPTFRND,83,0,0,1385435909688104000,1385435909689187000,100
READ,PENDFRND,84,0,115,1385435909689228000,1385435909691116000,0
READ,ACCEPTFRND,85,0,73,1385435909691159000,1385435909700432000,100
READ,PENDFRND,86,0,2,1385435909700468000,1385435909701821000,0
READ,PENDFRND,87,0,620,1385435909701849000,1385435909703391000,0
READ,PENDFRND,88,0,593,1385435909703423000,1385435909704892000,0
READ,ACCEPTFRND,89,0,338,1385435909704931000,1385435909713355000,100
READ,ACCEPTFRND,90,0,206,1385435909713395000,1385435909720971000,100
READ,ACCEPTFRND,91,0,238,1385435909721008000,1385435909747909000,100
READ,PENDFRND,92,0,25,1385435909747955000,1385435909765541000,0
READ,ACCEPTFRND,93,0,4,1385435909765582000,1385435909773036000,100
READ,ACCEPTFRND,94,0,20,1385435909773074000,1385435909780436000,100
READ,ACCEPTFRND,95,0,247,1385435909780475000,1385435909782560000,100
READ,PENDFRND,96,0,84,1385435909782591000,1385435909783674000,0
READ,ACCEPTFRND,97,0,28,1385435909783701000,1385435909790597000,100
READ,ACCEPTFRND,98,0,50,1385435909790631000,1385435909792780000,100
READ,ACCEPTFRND,99,0,21,1385435909792814000,1385435909799636000,100
READ,ACCEPTFRND,100,0,708,1385435909799671000,1385435909815678000,100
READ,ACCEPTFRND,101,0,311,1385435909815718000,1385435909850226000,100
READ,ACCEPTFRND,102,0,4,1385435909850274000,1385435909852452000,100
READ,ACCEPTFRND,103,0,708,1385435909852486000,1385435909867762000,100
READ,ACCEPTFRND,104,0,203,1385435909867820000,1385435909878340000,100
READ,ACCEPTFRND,105,0,0,1385435909878402000,1385435909882398000,100
READ,ACCEPTFRND,106,0,3,1385435909882438000,1385435909890461000,100
READ,PENDFRND,107,0,159,1385435909890495000,1385435909891728000,0
READ,ACCEPTFRND,108,0,6,1385435909891759000,1385435909893663000,100
READ,ACCEPTFRND,109,0,410,1385435909893696000,1385435909896025000,100
READ,PENDFRND,110,0,11,1385435909896057000,1385435909897199000,0
READ,PENDFRND,111,0,260,1385435909897223000,1385435909898293000,0
READ,ACCEPTFRND,112,0,29,1385435909898318000,1385435909904842000,100
READ,ACCEPTFRND,113,0,23,1385435909904876000,1385435909933855000,100
READ,ACCEPTFRND,114,0,28,1385435909933913000,1385435909938207000,100
READ,ACCEPTFRND,115,0,494,1385435909938243000,1385435909957367000,100
READ,ACCEPTFRND,116,0,5,1385435909957412000,1385435909960100000,100
READ,ACCEPTFRND,117,0,485,1385435909960151000,1385435909967976000,100
READ,ACCEPTFRND,118,0,991,1385435909968016000,1385435909975436000,100
READ,ACCEPTFRND,119,0,56,1385435909975476000,1385435909977536000,100
READ,PENDFRND,120,0,76,1385435909977565000,1385435909978624000,0
READ,ACCEPTFRND,121,0,340,1385435909978652000,1385435909980465000,100
READ,ACCEPTFRND,122,0,0,1385435909980698000,1385435909981114000,100
READ,ACCEPTFRND,123,0,487,1385435909981142000,1385435909987542000,100
READ,PENDFRND,124,0,33,1385435909987583000,1385435909988824000,0
READ,ACCEPTFRND,125,0,13,1385435909988854000,1385435909990684000,100
READ,ACCEPTFRND,126,0,298,1385435909990714000,1385435909996962000,100
READ,ACCEPTFRND,127,0,42,1385435909996997000,1385435910000178000,100
READ,ACCEPTFRND,128,0,99,1385435910000207000,1385435910002359000,100
READ,ACCEPTFRND,129,0,0,1385435910002391000,1385435910002775000,100
READ,ACCEPTFRND,130,0,124,1385435910002803000,1385435910009208000,100
READ,ACCEPTFRND,131,0,941,1385435910009242000,1385435910022582000,100
READ,ACCEPTFRND,132,0,2,1385435910022621000,1385435910031015000,100
READ,ACCEPTFRND,133,0,161,1385435910031060000,1385435910033158000,100
READ,ACCEPTFRND,134,0,666,1385435910033193000,1385435910052180000,100
READ,ACCEPTFRND,135,0,2,1385435910052239000,1385435910056717000,100
READ,ACCEPTFRND,136,0,497,1385435910056752000,1385435910064947000,100
READ,ACCEPTFRND,137,0,34,1385435910064994000,1385435910067407000,100
READ,ACCEPTFRND,138,0,11,1385435910067444000,1385435910072014000,100
READ,ACCEPTFRND,139,0,19,1385435910072068000,1385435910075344000,100
READ,PENDFRND,140,0,443,1385435910075393000,1385435910076969000,0
READ,ACCEPTFRND,141,0,387,1385435910077016000,1385435910079878000,100
READ,ACCEPTFRND,142,0,101,1385435910079931000,1385435910082542000,100
READ,ACCEPTFRND,143,0,9,1385435910082595000,1385435910089984000,100
READ,ACCEPTFRND,144,0,27,1385435910090025000,1385435910096783000,100
READ,ACCEPTFRND,145,0,41,1385435910096820000,1385435910099465000,100
READ,ACCEPTFRND,146,0,782,1385435910099514000,1385435910112193000,100
READ,PENDFRND,147,0,52,1385435910112245000,1385435910113524000,0
READ,ACCEPTFRND,148,0,46,1385435910113554000,1385435910119935000,100
READ,ACCEPTFRND,149,0,121,1385435910119969000,1385435910126674000,100
READ,ACCEPTFRND,150,0,74,1385435910126710000,1385435910133803000,100
READ,PENDFRND,151,0,1,1385435910133837000,1385435910135045000,0
READ,PENDFRND,152,0,32,1385435910135069000,1385435910136099000,0
READ,ACCEPTFRND,153,0,236,1385435910136127000,1385435910137947000,100
READ,ACCEPTFRND,154,0,23,1385435910137976000,1385435910138345000,100
READ,PENDFRND,155,0,322,1385435910138369000,1385435910139625000,0
READ,ACCEPTFRND,156,0,4,1385435910139667000,1385435910140162000,100
READ,PENDFRND,157,0,454,1385435910140197000,1385435910141464000,0
READ,ACCEPTFRND,158,0,80,1385435910141494000,1385435910143305000,100
READ,ACCEPTFRND,159,0,331,1385435910143338000,1385435910143752000,100
READ,ACCEPTFRND,160,0,159,1385435910143791000,1385435910144200000,100
READ,PENDFRND,161,0,142,1385435910144224000,1385435910145419000,0
READ,ACCEPTFRND,162,0,287,1385435910145447000,1385435910147243000,100
READ,PENDFRND,163,0,480,1385435910147268000,1385435910148239000,0
READ,ACCEPTFRND,164,0,11,1385435910148265000,1385435910150342000,100
READ,ACCEPTFRND,165,0,0,1385435910150369000,1385435910150849000,100
READ,ACCEPTFRND,166,0,826,1385435910150878000,1385435910157981000,100
READ,PENDFRND,167,0,36,1385435910158013000,1385435910159189000,0
READ,ACCEPTFRND,168,0,17,1385435910159217000,1385435910161012000,100
READ,PENDFRND,169,0,499,1385435910161037000,1385435910162076000,0
READ,PENDFRND,170,0,412,1385435910162106000,1385435910163285000,0
READ,PENDFRND,171,0,0,1385435910163310000,1385435910163724000,0
READ,ACCEPTFRND,172,0,906,1385435910163754000,1385435910170169000,100
READ,ACCEPTFRND,173,0,11,1385435910170211000,1385435910171878000,100
READ,PENDFRND,174,0,51,1385435910171905000,1385435910173073000,0
READ,PENDFRND,175,0,28,1385435910173098000,1385435910174110000,0
READ,PENDFRND,176,0,39,1385435910174132000,1385435910175317000,0
READ,ACCEPTFRND,177,0,391,1385435910175346000,1385435910182908000,100
READ,ACCEPTFRND,178,0,47,1385435910182947000,1385435910184927000,100
READ,ACCEPTFRND,179,0,11,1385435910184957000,1385435910186681000,100
READ,ACCEPTFRND,180,0,114,1385435910186709000,1385435910198209000,100
READ,ACCEPTFRND,181,0,49,1385435910198274000,1385435910200391000,100
READ,ACCEPTFRND,182,0,25,1385435910200422000,1385435910206691000,100
READ,ACCEPTFRND,183,0,3,1385435910206725000,1385435910207170000,100
READ,ACCEPTFRND,184,0,6,1385435910207200000,1385435910207592000,100
READ,ACCEPTFRND,185,0,352,1385435910207620000,1385435910234856000,100
READ,PENDFRND,186,0,0,1385435910234907000,1385435910235452000,0
READ,ACCEPTFRND,187,0,4,1385435910235492000,1385435910237811000,100
READ,ACCEPTFRND,188,0,246,1385435910237846000,1385435910240335000,100
READ,ACCEPTFRND,189,0,990,1385435910240371000,1385435910255001000,100
READ,ACCEPTFRND,190,0,664,1385435910255060000,1385435910263833000,100
READ,ACCEPTFRND,191,0,715,1385435910263874000,1385435910266152000,100
READ,ACCEPTFRND,192,0,1,1385435910266190000,1385435910268048000,100
READ,ACCEPTFRND,193,0,523,1385435910268085000,1385435910278684000,100
READ,ACCEPTFRND,194,0,5,1385435910278726000,1385435910279176000,100
READ,ACCEPTFRND,195,0,25,1385435910279205000,1385435910281200000,100
READ,ACCEPTFRND,196,0,320,1385435910281231000,1385435910287870000,100
READ,ACCEPTFRND,197,0,22,1385435910287908000,1385435910289965000,100
READ,ACCEPTFRND,198,0,9,1385435910289996000,1385435910290392000,100
READ,ACCEPTFRND,199,0,6,1385435910290419000,1385435910290811000,100
READ,ACCEPTFRND,200,0,2,1385435910290837000,1385435910292492000,100
READ,ACCEPTFRND,201,0,5,1385435910292518000,1385435910292973000,100
READ,PENDFRND,202,0,697,1385435910292997000,1385435910294649000,0
